,time,open,high,low,close,volume
42,2024-07-01,16.44,16.67,16.31,16.67,1702085
43,2024-07-02,16.67,16.8,16.62,16.8,2123233
44,2024-07-03,16.8,17.02,16.75,16.84,1249844
45,2024-07-04,16.98,16.98,16.71,16.71,1705963
46,2024-07-05,16.8,16.84,16.62,16.67,1925110
47,2024-07-08,16.8,16.89,16.58,16.58,2284723
48,2024-07-09,16.75,17.42,16.58,17.42,4878184
49,2024-07-10,17.56,17.56,17.16,17.2,4056397
50,2024-07-11,17.38,17.42,17.16,17.2,2631807
51,2024-07-12,17.2,17.34,16.98,17.02,1887560
52,2024-07-15,17.16,17.16,16.84,16.89,2004955
53,2024-07-16,16.89,17.11,16.89,16.89,2338102
54,2024-07-17,17.07,17.07,16.0,16.44,3393863
55,2024-07-18,16.62,16.62,16.31,16.62,2214119
56,2024-07-19,16.53,16.71,16.4,16.62,2689009
57,2024-07-22,16.67,16.67,16.26,16.44,1813992
58,2024-07-23,16.58,16.58,16.08,16.08,2348945
59,2024-07-24,16.08,16.4,15.86,16.17,3103086
60,2024-07-25,16.17,16.49,16.17,16.17,1904158
61,2024-07-26,16.31,16.35,16.22,16.35,1058065
62,2024-07-29,16.35,16.49,16.22,16.31,1479081
63,2024-07-30,16.31,16.4,16.08,16.17,1945358
64,2024-07-31,16.26,16.31,16.08,16.17,2015413
65,2024-08-01,16.26,16.49,15.73,15.82,3291711
66,2024-08-02,15.73,16.0,15.41,15.73,2759833
67,2024-08-05,15.46,15.68,14.65,14.65,5558744
68,2024-08-06,14.92,15.1,14.65,15.06,2238293
69,2024-08-07,15.1,15.19,14.97,15.01,1164112
70,2024-08-08,14.92,16.04,14.92,15.86,7621472
71,2024-08-09,16.17,16.22,15.86,16.17,2712300
72,2024-08-12,16.17,16.71,16.04,16.62,4141687
73,2024-08-13,16.67,16.67,16.17,16.53,2487129
74,2024-08-14,16.62,16.8,16.31,16.44,2638509
75,2024-08-15,16.44,16.75,16.26,16.53,2897185
76,2024-08-16,16.67,17.11,16.53,17.02,5174400
77,2024-08-19,17.16,17.34,16.89,16.89,2898740
78,2024-08-20,16.89,17.2,16.84,17.16,3955061
79,2024-08-21,17.11,17.65,17.11,17.29,7367803
80,2024-08-22,17.29,17.29,16.93,16.98,2981544
81,2024-08-23,17.02,17.11,16.84,16.98,2925210
82,2024-08-26,17.34,17.34,16.84,16.84,3059943
83,2024-08-27,16.93,17.2,16.8,17.11,3118884
84,2024-08-28,17.16,17.29,16.89,17.11,3138851
85,2024-08-29,17.11,17.11,16.89,16.89,1635485
86,2024-08-30,16.89,16.98,16.8,16.8,1556626
87,2024-09-04,16.58,17.42,16.58,17.25,5828399
88,2024-09-05,17.25,17.34,16.89,16.93,2109144
89,2024-09-06,16.93,17.2,16.93,16.98,2378429
90,2024-09-09,16.98,17.16,16.8,16.8,2797358
91,2024-09-10,16.98,17.02,16.62,16.67,2319236
92,2024-09-11,16.67,16.71,16.35,16.44,2471197
93,2024-09-12,16.62,16.62,16.08,16.08,2744542
94,2024-09-13,16.26,16.35,16.08,16.17,2296398
95,2024-09-16,16.35,16.53,16.08,16.26,2419244
96,2024-09-17,16.26,16.8,16.26,16.8,4161770
97,2024-09-18,16.71,16.84,16.35,16.4,4948340
98,2024-09-19,16.53,16.67,16.35,16.53,4150071
99,2024-09-20,16.67,16.71,16.49,16.67,5241477
100,2024-09-23,16.67,17.07,16.67,16.67,8950668
101,2024-09-24,16.71,16.84,16.67,16.84,2740543
102,2024-09-25,16.98,17.07,16.84,16.84,5503428
103,2024-09-26,16.93,17.11,16.8,16.93,5122117
104,2024-09-27,17.07,17.07,16.71,16.71,5699384
105,2024-09-30,16.71,16.98,16.71,16.75,3520707
106,2024-10-01,16.89,17.42,16.84,17.25,11582966
107,2024-10-02,17.16,17.34,17.07,17.07,4622493
108,2024-10-03,17.11,17.34,16.67,16.71,6621278
109,2024-10-04,16.71,16.8,16.35,16.44,5194116
110,2024-10-07,16.53,16.62,16.17,16.35,4801962
111,2024-10-08,16.31,16.49,16.22,16.35,2361580
112,2024-10-09,16.44,16.67,16.44,16.62,2490916
113,2024-10-10,16.71,16.75,16.44,16.44,2764526
114,2024-10-11,16.49,16.62,16.44,16.49,1882897
115,2024-10-14,16.62,16.84,16.58,16.58,3881787
116,2024-10-15,16.67,16.8,16.35,16.35,3790155
117,2024-10-16,16.35,16.49,16.22,16.26,1789825
118,2024-10-17,16.4,16.49,16.13,16.49,2485482
119,2024-10-18,16.53,16.53,16.26,16.26,2360620
120,2024-10-21,16.26,16.4,16.17,16.17,2452688
121,2024-10-22,16.17,16.31,15.95,16.0,3896548
122,2024-10-23,16.0,16.17,15.95,16.04,3313910
123,2024-10-24,16.22,16.26,15.95,16.04,2504609
124,2024-10-25,16.04,16.13,15.82,15.82,2793747
125,2024-10-28,15.86,16.04,15.82,15.91,1116070
126,2024-10-29,16.04,16.04,15.86,15.86,1774673
127,2024-10-30,16.0,16.13,15.73,15.86,2705757
128,2024-10-31,16.0,16.0,15.82,15.86,2054021
129,2024-11-01,15.86,16.0,15.64,15.64,2797569
130,2024-11-04,15.77,15.77,15.28,15.32,3104475
131,2024-11-05,15.41,15.59,15.28,15.28,2391212
132,2024-11-06,15.5,15.68,15.37,15.68,2795911
133,2024-11-07,15.82,15.82,15.55,15.59,2677065
134,2024-11-08,15.68,15.68,15.41,15.5,1883148
135,2024-11-11,15.5,16.08,15.46,16.0,3610195
